,0,1,2,3,4
0,0.175,0.11956521739130435,0.22924901185770752,0.2692307692307692,0.5872340425531914
1,0.15,0.010869565217391304,0.14624505928853754,0.16666666666666666,0.08936170212765958
2,0.15,0.2391304347826087,0.5968379446640316,0.2564102564102564,0.2297872340425532
3,0.1,0.2826086956521739,0.12648221343873517,0.05128205128205128,0.11063829787234042
4,0.65,0.0,0.04743083003952569,0.0,0.00851063829787234
