,0,1,2,3,4
0,0.675,0.09782608695652174,0.2134387351778656,0.02564102564102564,0.6085106382978723
1,0.15,0.03260869565217391,0.13438735177865613,0.038461538461538464,0.13617021276595745
2,0.625,0.14130434782608695,0.6047430830039525,0.05128205128205128,0.24680851063829787
3,0.225,0.43478260869565216,0.10276679841897234,0.02564102564102564,0.06382978723404255
4,0.9,0.010869565217391304,0.011857707509881422,0.0,0.0
