,0,1,2,3,4
0,0.075,0.08695652173913043,0.31620553359683795,0.0,0.6127659574468085
1,0.0,0.021739130434782608,0.2015810276679842,0.01282051282051282,0.10212765957446808
2,0.05,0.10869565217391304,0.7707509881422925,0.0,0.19574468085106383
3,0.025,0.10869565217391304,0.20553359683794467,0.0,0.12340425531914893
4,0.725,0.0,0.043478260869565216,0.0,0.0
