,0,1,2,3,4
0,0.05,0.05434782608695652,0.10276679841897234,0.08974358974358974,0.8297872340425532
1,0.025,0.010869565217391304,0.043478260869565216,0.5641025641025641,0.08936170212765958
2,0.05,0.07608695652173914,0.8181818181818182,0.21794871794871795,0.0851063829787234
3,0.0,0.8586956521739131,0.02766798418972332,0.0,0.02553191489361702
4,0.9,0.0,0.003952569169960474,0.01282051282051282,0.00851063829787234
