,0,1,2,3,4
0,0.05,0.021739130434782608,0.10276679841897234,0.10256410256410256,0.8382978723404255
1,0.0,0.010869565217391304,0.05138339920948617,0.6282051282051282,0.06382978723404255
2,0.05,0.06521739130434782,0.8300395256916996,0.1282051282051282,0.10638297872340426
3,0.025,0.8152173913043478,0.03162055335968379,0.02564102564102564,0.02553191489361702
4,0.925,0.010869565217391304,0.003952569169960474,0.01282051282051282,0.0
